label,x
4,maybe sleep chem book head sink brain
4,producer mixing mastering songs murky notebook mixtape tape soon free download ðÿ”¥ðÿž¶ðÿ’¨ðÿ’¯
4,stayed block almost season  got people good game  one seemed
4,oh dear watch woman pout well
4,dark room 58 minutes failed every time tried developing photo frustrated  
4,â€œoptimism may sometimes delusional  pessimism always delusionalâ€ â€”alan cohen believe
4,god give pain mess stress take heavy load amen stress mess pain depression sadness
4,totally get said donuts 13 times one week lost 03 lbs get discouraged  linear ðÿ˜˜
4,grow weary good  
4,health think depression feel like
4,headed mdw w layover slc got food wrong move bailed food  barely made wannagetaway contest sad
4,least crystal every part portrayed wrong  dark atmosphere  fact mamoru brainwashed
4,lost
4,hi dom saw u notts county away  looking 1 mufc away ticket pay blues
4,cell wo nt hold charge ðÿ˜¢ sadness
4,literally gloomy hour
4, example  catching gloom would yield 6 oddish candies catching vileplume would yield 9
4,perched  unfortunately wrapped heavy chains  sink
4,peoplelikemebecause see happy exterior  hopelessness sometimes feel inside anxiety anxietyprobz
4,well courseprogress sake progress must discouraged problem substance rhetoric
4,sadden spunky beautiful dog sad story lovely happy loved dog play little one fun loved
4,would give feel sunlight face would give lost embrace ðÿž§ fallen
4,nt get weary well faith god prayer
4,wearing black tomorrow continue mourn lives recent victims police brutality blackout wu
4,really want read fic found serious room full memes
4,feels like lost best friend lost fml missingyou
4,call laying bed moping like intend next 2 months
4,stayed school cause ai nt nobody
4,hannah stop mournful chill ðÿ’
4,take heart amid deepening gloom dog finally getting enough cheese â€• national lampoon  deteriorada
4,want help depression give office call learn tms may treatment waiting 
4,sejejs says cibulskis missed time 3rd period due injury would nt comment serious apparently doctor
4,12  one nt like ðÿ˜‚ mine comes patchy dark color tho
4,hennessey  dreadful mutch  even pitch  fryers  depth unfortunately cpfc
4,literally eat creamy pesto pasta topped grilled chicken  sun dried tomatoes  asparagus pine nuts every single day life
4,wants body look certain way eats 3 cookies  mac n cheese  kitchen sink  small neighbor child
4,true also nt escape almost car sunk
4,one point dsp claims yters lost half viewership 2012 nt using direct capture search changes happened
4,blessed mourn  comforted mt 54
4,aaahhhh  little soothe soul music
4,never dull moment  hope gd trip
4,â€œdo fret cool  humans follow  become instantly cool â€ bot
4,let mrrobot binge begin nerdshow compelling dark
4,cuddling literally kills depression  relieves anxiety  strengthens immune system
4,honestly depression kicking ass lately ðÿ˜”
4,isaiah 4031 trust lord find new strength soar high wings like eagles run grow weary
4,know man  assume heated argument penis sad
4,strong  courageous terrified discouraged  lord god wherever go
4,turn frown upside buddy ðÿ™ƒ
4,september dull  get superseptember jumia food new user order place  barcelos shawarma  co 30
4,ff soul blues  rock band music heart soul  passion xx ðÿž¶ xx
4,blame manager watching players play  abysmal team dreadful jose ca nt save us noone mufc
4,good takes muscles frown smile
4,nt think go work tomorrow since val left gbbo need day mourn
4,old person ca nt handle stufflol left get back sober
4,boy oh boy  weekday schedule crazy  matter tired whatever takes keep smile kai face frown
4,think  become buddha recovery addiction sober sobriety
4,heading home cut grass heat wanna go eat somewhere air conditioned pout adultingistheworst
4,confidence held despite constant continual doom gloom
4,feel like appendix nt purpose sad depressed depression alone lonely broken sadness cry hurt crying life
4,gratitude  recovery health love god conscious drive hope perseverance wealthy home kids socal recoveryfit youthful sober
4,let get drunk tell things afraid say sober
4,people already talks halloween get dark music go gothic bloody halloweenhorrornights
4,well  hopes today go unhappy
4,learning college atm sylvia plath  stalin purges natural disasters  gloomy af
4,fellaini playing ahead guyjust let sink
4,thanks making super sad pizza freepizza
4,pessimist sees difficulty every opportunity optimist sees opportunity every difficulty â€• winston churchill quote
4,complaining  pessimism  regret  anger get 
4,depression u nt judging exposing everyone  helping
4,soooo badly want dye hair dark never dark soooo torn ðÿ˜­ðÿ˜­ðÿ˜­
4,sober equivalent bar women restroom salon everyone compliments  become friends love
4,ok  thats 2 weeks able sign  time move  find another app strongly discourage nikerun
4,grim piece laughter stricken day
4,supposed dark gritty though
4,dentist said going numb front lip feel got lips like pete burns  right pout
4,darius article convinced time money sunk igda past years wasted good reread
4,â€œdyslexia affliction frozen geniusâ€â€• stephen richards
4,caballero passing remains absolutely dreadful see 
4,frown cup cheeks hands step aside angela care nt know else 
4,itâ€™s possible changing meds best done stress difficult tell part despair circumstantial  drugs
4,know mourn loss stitch great escape  butsee  kind costcutting parks really nt care
4,city famous shambles  sadly old street centre plays second fiddle stadium debacle nowadays 
4,feeling gloomy
4,sober time get shit faced
4,well  unhappy way played right  
4,cause fail pass refuse sober
4,rappers stayed true game rich
4,told therapist dance team unhappy
4,oh yes  males colourful females dull  blend environment
4,sometimes ca nt believe made far169 days   threw demons n got sober clean  n started recoverysobriety 2
4,september still battling situation said handled march year unacceptable
4,ca nt help feel melancholic 
4,mourn har  ambe ruined ongoing shitpost tony crimes hijacked vaguely racist memers
4,good shorty much offer  sad niggas nt even see right front face late
4,sometimes takes sadness know happiness  noise appreciate silence absence value presence
4,loving long otisredding blues
4,never taste happiness perfection  fortunate successes mixed sadness success perfection fortunate mixed
4,wearing yellow today bring little sunshine gloomy day yourewelcome
4,varsity pine riding
4,playing yung fav song ni chavs sober ðÿ˜‚
4,came ba6426 least 6 passengers broken bags new suitcase unhappy customer
4,wrinkles merely hide frown  mark twain
4,community policing       lost
4,wish could live yall reality grieve people never met bad got brothers dying left right 
4,people trying hard hate cam newton without understanding position
4,brad pitt investigated child abuse   got really dark
4,sadly sort poster died 90s afaik
4,pussies  dark 
4,mom told yesterday looking grim started driving  told turn around bc sick
4,aw problem felt like speaking felt want overcome discouraged  
4,pour sink let drink
4,removal regardless cost lamentable answer ajvksk
4,never call sober
4,please could clouded passion emotion leads truth
4,hello fellow horror creepy dark stange story fans  day  followme followback
4,day lost
4,long day thank goodness bake brighten weary wednesday â˜º gbbo
4,pessimist ever discovered secret stars sailed uncharted land opened new doorway human spirithkeller
4,back forest drama  forest music  series  2016 nature dark art photography finland
4,serious respect man pull bun better  like maybe teach ways
4,playing september 21  2016 0930pm demetria taylor blues
4, using fear state views getting facts making serious statement   
4,still favorite person df besides grim
4,watched django unchained  people may frown  titter delight  25
4,grim mate
4,turn grumpy frown upsidedown something next impossible today
4,lol  awarded â€œfâ€ bomb trophy autodealerlive    serious
4,peoplelikemebecause see happy exterior  hopelessness sometimes feel inside depression anxiety anxietyprobz
4,per capita income almost like us gini coefficient dismal ambitions high output zero
4,sadly dude yell frogs name clinton rally one day changed everything
4,haha bro sadly married man ðÿ˜©ðÿ˜©
4,orion eyes narrowed gazed girl  ice cold blues meeting softer usual green instinct told
4,knew going would definitely buy nt live texas ca nt play dfs  depress
4,lost 11 lbs since got married  eating healthy   ive gone 947 mile 850 mile 2 weeks areyousureimagedout fitness
4,feel like singing song human sadness julian cassablancas voidz sad music depression sad sadness
4,back big time selection last night absolutely buzzing bring roaches sg16 kickittomehigh nswgaa blues statevstate
4,â€” make feel vigorous fine kill said hestia display despair rather joyful â€”
4,maybe keep white mouths shut let people targeted speak mourn
4,well hear girls attracted men look like dad  ðÿ‘œ serious
4,wonder guy broke penis sex  serious
4,put damper mood
4,honestly feel nothing towards either parents pretty depressing
4,childood experiences leave permanent deep sadness adult underlie everything mhchat
4,carry wayward son  peace done lay weary head rest nt cry supernatural
4,weather sure matches mood state today gloomy
4,start mournful kick major key last verse good guys win   change words existing song  
4,coincidence    turn tv  etc listen  watch  objective captureyourmind fear  depression findgodnow   
4,mannn ca nt count many times pr power grid needs serious updating conversation
4,see primary care doctor prescribe meds refer psychiatrist eval nt mess depression
4,payet goes either jan  seasons end  ca nt say blame boy must b disheartened seeing mo
4,know apples turn brown enzyme called polyphenol oxidase reacts oxygen  well dull applefacts ðÿ¤“ðÿ
4,cureforinsomnia left said doom  gloom trump train much fun 
4,candice pout gets preposterous week week gone bit jack nicholson joker gbbo
4,absolutely boringm big manchester united fan  nd really disappointing see play ths dull boring way
4,stayed dubai ðÿ˜ž
4,two blankets  hoody  still eternal sunshine mope
4,ok really sunk seeing ðÿ hours wow ðÿ™„ðÿ™„
4,messin ca nt wait see serious   brilliant stuff
4,old sadly
4,told chiropractor good time long time questioned habits yet unnerved doctor
4,strong cause weak beautiful cause know flaws fearless cause afraid laugh cause known sadness
4,sure mind clouded
4,call pessimist  nt think therapy fix whatever wrong anthony weiner
4,rough situations around schalke werder bremen start campaign bremen dashed late new manager 0
4,honestly nt know unhappy time want stop   unhappy depression itnevergoes
4,unhappy redbus cc  talked week still nt initiate refund transaction
4,think huffing pine tar use bat gripping
4,lost friend
4,sigh depression saddness afterellen shitsucks
4,amateur author twitter might depressing thing ever seen
4,thanks making super sad pizza sad freepizza
4,â€” momentarily disappeared  solemnity anxiety lacing features ran get â€”
4,heading home cut grass heat wanna go eat somewhere air conditioned adultingistheworst
4,nigga nt even look real family ðÿ™„ðÿ˜‚ sad
4,someone tells needa smile like excuse    frowning even harder happy
4,charlotteprotest u wait 4 facts video u hate ask questions later sad protest policeshootings suggestions
4,season 3 penny dreadful netflixwell afternoon filled
4,team big bayern like play football  pitch fucking dreadful certainly emirates pitch anyway
4,season 13 greys anatomy premieres today season 7 sadness  
4,lost heart dark underneath stars ðÿž§
4,ca nt cope wi sour face tiny pout ðÿ˜¡ðÿ˜¡
4,fn morons u23 smfh ca nt lackadaisical
4,mixed emotions sadness anxietymaybe missingfriends growingupsucks lostfriends wheresthetruefriends complications
4,sorrow grim reminder bad video games could get bit trigger happy times rip mgs3
4,last weeks dreadful opening old wounds gossip othersevil spill thier lips melancholy sadnnes
4,life short dont shoot worries sadness grief
4,regret things tempered time regret things inconsolable  sydney j harris
4,nt wanna go work want money sad
4,hurting nt mean hurt nt mean nt get deserved better worse lost
4,nt think fully sunk val gone yet
4,ghanaians nt need wear black mourn tho walk naked dodges stones na joke naâ˜¹
4,genuinely grim stuff century history sold porn baron twats minty new stadium urgh
4,give smiling emoticon ya  dont like idea frowning 
4,shoutout drunk man bus pissed bottle seats
4,getting excited 2016   play main stage sunday oct 16 330   jazzholiday riesbrothers rock jam
4,change dark images look different  look like forest
4,common app randomly logged writing last part college essay lost ðÿ˜­ðÿ˜­ðÿ˜­
4,literally makes depress tbh
4,ah lost mah train thunk
4,hope goal comes soon either side otherwise serious threat dull frustrating game coys
4,second artist announcement looking good bluesfest2017 blues music byronbay
4,gaaaaaaaad  stayed london 
4,watching uni reveal depressing miss stingrays  
4,americans whole  part  feeling borderline despair least looking situation control
4,might even verge depression
4,always sober said drunk teach keep mouth shut â€• ernest hemingway quote
4,rooney 5 yards pace league cup game northampton town let sink moment mufc
4,questions get twitter make want despair battered complain nt convinced things could better
4,surrounded trump voters right  fucking terrifying redstate despair
4,im serious putting words mouth bitch nt add   sentence nt say shit bloods
4, worst possible decision could made arriving uk shocking service poor coverage
4,heart sunk
4,taurus  part  perfect control emotions careful sulky around anyone 
4,lost 244 day snapchat streak done
4,starved content take def pout  õÿàº´í«àª˜ õÿàº´í« 
4,would nt wish anxiety depression even worst people fun anxiety depression
4,step 1 get rid step 2 prioritise football step 3 profit  depressing
4,want highlight bright ever get lost someone looking dark  find
4,frown  let distraught gardevoir saying wishes trainer
4,condolences jc georges family sad
4,depressed suicidal person seeing someone sing depressing life yet fun relatable encouraging
4,sad talk someone ya past n fucked thing like people really nt hearts
4,oh  sorry  sad nothing important world grieve
4,went pet supplies plus tonight working feel lost confused
4,see eliminate hanging tongue campaign dismal failure
4,horrid disease  maternal grandmother sisters suffered affliction hard
4,sigh saddness afterellen shitsucks
4,sitcom better  u ca nt laugh sheldon leonard u sober real  two ways
4,sadden always strive bring best service customer always cm
4,probably hunger depression dissociating equals weird time anything else
4,sadly   one less hour drinking time ðÿ˜¢ðÿ»
4,hard tell pic mistake either way  nothing said initially race u took sad ignorant
4,used beautiful  lived life fast  forest city joe blues blinddogradio
4,need serious nap rn
4,gatherp th strength try drink pain away sober fighter strong lovely dreamer
4,god replaced sadness laughter  ca nt go whole day sad 
4,thing dark curly hair
4,begun ladies gents war racism begun sadness segregation continues smh ðÿ˜’
4,picoftheday  howwhy really   funny picoftheday lol random laugh chair despair funnypics virgin cafe
4,pretty clear ca nt stand tolerance habitual liars trump fan either citizen  despair
4,found candice candace pout likes ðÿ˜
4,nap 3 days row unhappy rn
4,need advice get rut     depressing needmotivation
4,says maw day  wanna day sober october way  says ave mer chance movember son classicmoira glasgow sober
4,cops chillin pine lakes
4,love made feel bad scared dark
4,honest hope annoying southern bint look pout goes week  selasi ftw
4,serious  
4,nt expect women violent  discourage really raising boys
4,sad
4,pretty dejected fancam way scfc tbptv
4,sober better roll another dutch u nt smoke nigga better pour another cup ðÿðÿ¾
4,5 weeks still go depression smh
4,god deliver righteous place salvation evil shall touch themøœ shall grieve
4,right feeling pretty desolate
4,owned losers twitter
4,thank much  home  stunned happy nt think sunk yet  wow
4,hubby noah shares somber thoughtful photo one dami ponytail  standout highlights beautiful picture  nice
4,depressing week full rain ever lol
4,man southampton wipe floor west ham sunday disheartened
4,gabe worst part ca nt get hot status month chipotle near enough campus sadness
4,ca nt pull depression
4,leeds surely drop prices cup tie  rather dismal attendance last night
4,yes many cops many ppl lost lives r still alive
4,age see gray gray bad eyes perspective depression healingjustice
4, home sick ðÿž¼the bluesðÿž¼ wo nt cure need ideas ðÿž¸ðÿ˜­  sorethroat sick blues music fallweather carletonuniversity ottawa
4,sometimes worst place head  quotes worstenemy thinktoomuch
4,nt say anything bad situation great mate  ca nt believe makes despair humanity
4,love big family never dull moment house ðÿ˜‚
4,iâ€™ll look forward hoping lots stetsontilting rueful looks whiskey glasses
4,looking nice forward playing paper dress vintage hackney evening  get early 8pm  blues
4,depressing
4,feel like one twitter anyone see write sadness rants
4,hope refuse   x depressing
4,cant live anymore roblox got termianted                          sad killme lol robloxgamer
4,block  trying discourage us
4,sorry hear issues making feel nt like hear customers unhappy  
4,honestly today felt like maybe track nt
4,public products high downhearted price tag consumer survey sum substance ovth
4,feel like lost family memberðÿ™„ðÿ˜‚
4,sometimes worst place head  quotes worstenemy depression thinktoomuch
4,pretentious dick night gallery fucking  used towel dry sink
4,job  job people r still sane still ok life  help lost find  love eachother
4,got asked hoco instagram dm bc someone lost bet love maturity people grade    
4,literally guy  somewouldsaysuccessful guy  tell ship sail kay guy  first  working sub  last  sunk
4,depress ðÿ˜­
4,much time give friend lost laptop mourn ask give laptop charger extra battery  
4,many things nt care  many things nt speak heaviness even released
4,need beats  instrumentals serious artists ðÿš¨
4,thing twitter remember tweet bored alone comes across like really dull sad lifeðÿ‘½
4,marcos rojo marcos rojo running wing loved blues  feared reds
4,untypical kinda friday dull
4, fox news  fox propaganda network  lost lies  ca nt tell truth  hit face
4,standard candice starting show pout startasyoumeantogoon gbbo
4,hopefully next time play l1 team  1 players scores  takes shirt jumps away end purely wind joyless cunts
4,grim  insanely  determined hurt
4,garbage obviously like suck still grim watch
4,us born 85 generation  genless tribe  ha  survivor lost soles
4,nt blame  spoke  room  kicking chair beneath amwriting dark
4,blues  
4,guess  watching great grandad sink titanic
4,criminalized posting pic brown frown get pic jack  cookies  diesel  join
4,well hear girls attracted men look like dad  ðÿ‘œ
4,really pedal like nutter get anywhere  remember sedate
4,nt get discouraged simple minds nt see vision
4,hurting  features get tad somber attempting sense temperature
4,get discouraged try 5 fucking years contact lady gaga thousands tweets  would see tweet   
4,sad music
4,tend going get infections frowning looking must hurt damn
4,business class los angeles dublin destroyed luggage 60 day customer response time unhappy customer
4,friend lost hisher phone  long mourn lost phones ask earpiece 
4,depressing despicable trump  policies  campaigning bigotry  rancour close  evil immoral disaster
4,pessimist complains wind optimist expects change realist adjusts sails  william arthur ward ignite
4,urgent need get new job constant gloom current one getting bit ridiculous
4,honestly come place keep getting discouraged gotta tell keep pushing
4,first time slough checked new station floor sad lifeontheroad
4,long day  kind tweets  melancholy  defeats
4,put winter duvet â˜ƒï¸â„ï¸ðÿœ¬â˜”ï¸ serious
4,life one word depressing
4,feels like houses us basic requirements  literally options discouraged
4,going reports sky  stoke played ok tonight think stay messageboard tonight though grim 
4,looking good promoter rock blues
4,niggas murking murky water  try swim
4,george h establishment unhappy trump campaign branded son lowenergy  could beaten others either
4,well evaluation came back minimally effective student test scores parcc sunk eval time quit teaching
4,reached 10k followers  wow  thanks blues mcfc ctid
4,night  room polluted syringes  notebooks shadows moving  kind night  away melancholy  away 
4,forever straight fix frown u goodðÿ˜‡
4,grim find broken matt hardy delete everything lol
4,anybody know good place book show montreal short supershort notice  punkrock postpunk blues
4,waitress recognised last time moping  interview haha
4,wish could someday come spain play  ca nt believe going see sad
4,refuse let get discouraged
4,honestly nt give af wins us pine  worried getting drunk saturday nightðÿ˜‚
4,ðÿ˜­ last two outbidded got kinda discouraged taking sweet time market stupid tho
4,even hard facts nt seem sinking despair ðÿ˜©
4,sunderland time line quite funny doom  gloom facing us long trip us midweek whatgoesaroundcomesaround
4,feels grim nails done
4,sulk much good
4,get much pussy p  panic attacks u  uncontrollable anxiety  suicidal fantasies  sadness  yearning death
4,loyal heart concerned somber
4,buying art supplies debating serious buy acrylic paint
4,jeezus god
4,trial result sadness
4,give blue guitar  could nt stand main character sort skimread end got grim unsettling    12
4,oh  btw  6 month depressionfree time got relapse superb
4,decided bit lackadaisical getting dressed get groceries
4,hmu need players lans next year dm need serious players im org
4,need sta dating againi bored redheadteen boldandbeautiful lost 500aday single men dating schkeuditz
4,know guys sink 1000s game build team play solos hear make nothing solos
4,thereâ€™s shaytan room wallahi dark time lamp   omg shaytan
4,told wife chance would 2 sydney teams afl grand final response two sydney afl teams  serious
4,sadly beautiful photo
4,sudden nt sunk yet leo knew coming
4,need syfy series watch literally nothing watch back back already watched heroes lost jericho fallenskies etc etc
4,please nt sulk defeat come head 
4,momma worse tony sopranos momma wow history major
4,week awful connectivity service 4g im paying unhappy poorservice
4,nt want pity instructors like understanding truly trying despite circumstances make discouraged
4,make sure young breadrins sling us quick vote murky skeng votage
4,together hermione lowered voice slightly  sounding somewhat bitter  perhaps even rueful would get
4,penny dreadful cleaved fraction heart
4,happiness always choose see point dwelling dark ignoring light stars
4,final analysis  nonwhite global majority fret ethnic origin corpses
4,serious fredsirieix lives peckhamsouth london love guru  big 
4,nt let behavior others destroy ur inner peace dalai lama healing depression anxiety intuition meditation book
4,let us burden remembrances heaviness gone  william shakespeare  15641616  forge ahead
4,think need experience bit madness  despair stuff makes us human
4,many happy memories isle wight  yeah  sink shit
4,melancholy hill
4,sadly go bed nt announce anything gone thank u love
4,guys  read fanfiction like lost housemd one tvshow link bio 
4,tried 2 get earlier flt 2day turnd away bcuz 2 late agent let pas silvereliteleftbehind unhappy
4,brave young individuals opened us depression anxiety help raise awareness   
4,anyone noticed stories recent days paint positive accomplishments trump challenges hillary  surprised
4,way thinking  wants absolute hope born absolute despair
4,cam cannot serious ig post stupid ass font uses would better say nothing
4,really sad ca nt order goods china likes internet fraudsters government really
4,could work   serious
4,clean sink make bathroom shine
4,let know
4,working blanchardstown shopping centre 2 years figured today marks  spencer
4,spending â£450 offered â£5 voucher asked could spend weekend  told valid today unhappy
4,patti seems sad stamped ran behind sofa give plenty love affectionmore usual sad
4,playing bridge bar sat  24th sept  blues rhythmandblues ramelton donegal
4,ms btw lied remain dry remainer tears accept lost
4,never leave alone credit card nope nope mope
4,depressing darker much earlier
4,invest new film stop asking invest new film concessions crime despair shortsightedness celebrities
4,bc gloomy day tony
4,henny pine apples ðÿ¤”
4,tomorrow last episode despair arc  much shit gonna happen emotionally prepared
4,momma worse tony sopranos momma wow sad history major
4,hit sink hammer sorry  universal modifier 
4,still waits yang guess really needs sleep something kittens feeling kinda dejected right offline
4,gloomy ass day
4,nephews n cousins nowhere near bad guys  could killed  moment cop thought bc color sad
4,supine pianoâ€”lips parted sixwordstory amwriting blues singer
4,dad asked hungover function today little know stayed sober last night could get shit faced tonight ðÿ˜…
4,breath trending despondent mrs clinton win keep gloves  guard  punch like hell
4,name change uncle remus lewis foh theydontlikeyoueither unwoke
4,nice italian icecream whilst resting tired paws honey flavoured  naturally  furrytails lost venice
4,im gloomy today
4,â€œwe easily forgive child afraid dark real tragedy life men afraid lightâ€â€“plato
4,sadly constitutional right abortion yet constitutional right life safety net protects rights
4,idiots going sink economy free money policies
4,fashion week year dull af  someone inspire       ðÿ˜©
4,oh  sorry discouraged ðÿ˜‚
4,moment kill spirit  die natural     murder suicide racism pride
4,actually pretty well  learning manage depression life yeah cancelled
4,news disheartening everything going result lack understanding misinformation media sadness
4,500 season looking point depressing royals
4,never let see frown
4,  want make plummet depths despair  
4,cant live anymore roblox got termianted                          killme lol robloxgamer
4,go going blow serious money  idk sacrifice willing make
4,ca nt wait listen new single mystery new albumðÿ˜‹ newmusic newsingle newalbum 2016 popmusic dark
4,guess  sober
4,quote say know without ever lost find  like saying know everything 
4,well  old  stubborn facts  history discouraged
4,whenever pout want adrian appear tell stop pouting else
4,nt wanna go work want money
4,know nt optimist would despair
4,someone keeps laughing  nt fret  least u r giving happiness   quotes quotestoliveby
4,drugged raped women least barb sober consenting  
4,god knows things happen  sometimes hard understand prayingforyou
4,grown ass lil boys yeah ca nt take serious
4,nigga nt even look real family ðÿ™„ðÿ˜‚
4,would appear good year blues
4,sadly david longer us imagine together wow
4,getting close poll many ignorant ppl depressing painful something needs change bethechange  
4,honestly care selasi messing lackadaisical attitude nt good danishes
4,left maine sadness
4,fact nt wear bra week knowing start wearing one tomorrow depressing ðÿ™„ðÿ™„
4,heard back2back  guess call blues  got look  sing tickle sacks version
4,gaming video today old friend mine passed last night  taking time grieve thank standuptocancer
4,speech bold coz nt written pm ns bt expressiontone dull n dim
4,vas ir al de amaity affliction 
4,life hard  harder ur stupid life love sadness sadderness moreofsad howdoestears whatislife
4,candice standing pout face aggravates every week
4,health insurance wo nt cover tms let know cover ect mentalhealth psychology depression tms ect
4,fret scuffs iâ€™ll take scuffs  whichâ€¦come  phone use wet handed drop toilet day
4,teeth sunk vein poor woman accidentally small problem engine  outside 
4,flirt  simper  pout  repeat yuck
4,solution punish criminals way discourage crime circle continue
4,feel grim  ugly atm
4,mc listen days  bogum days feel gloomy  listen ccm  spiritual song  often church oppa mode  
4,hoping hear serious tonight
4,show respect  u havent go war u cant say anything u havent lost friends mates war  ahut  
4,hate sober popped two
4,super sad   especially talking real person bot  makes feel real  
4,angry shouting match pessimist  optimist half emptyheaded   half full  
4,someone needs tell candice stuck shitty pout wind changes gbbo
4,honestly today felt like maybe track nt sad
4,checking work today coffee drank serious business thursday bring friday
4,moment day start plaster smile face depression
4,b day next week  catch sauce watch heaviness 
4,weeks full mondays end   disheartened
4,sadly missed crucial important points indian terrorism pk  kal boshan  etc raw involvement
4,us added years syrian conflict arming rebel army would think iraq sunk kerry
4,get cross apple tree pine tree  ðÿžðÿœ² nothing ca nt crosspollinate deciduous coniferous trees
4,well wo nt unboxing iphone 7 plus channel november sadly thank staten island ny smh
4,shoutout drunk man bus pissed bottle seats grim
4,pops joyless  soulless toys look nearly identical perfect expression consumerism enjoy franchise
4,usually one rush colder weather year ready hot coffee  dark lippies  scarves  sweaters   boots ðÿ‚ðÿ‘¢â˜•ï¸ðÿ’„
4,still sunk im seeing joe next month  im grateful excited shit
4,yes nt discourage
4,doese reading help depression another form escapism
4,im think ima lay bed day sulk life hitting hard rn
4,easy fall asleep class  hard bed true whileyouweresleeping insomnia teamfollowback rocktheretweet
4,corbyn loses walk crying corbyn supporter whisper nt mourn organise laugh laugh
4,although nt expect trumpie understand difference real things pretend things sad
4,good morning lovely people gonna lie woken feeling pretty glum
4,lose somebody close heart lose well ðÿ’” lost
4,got little pout
4,great places listen blues  nightlife nightlifeent blues jazz gatewayarch stlouis washingtonave
4,hate knowing get half 5 gym morning depressing
4,shantosh crazy would walk past talk person everyday never realizing suffering depression  â€¦
4,contact shocking experience clear sky holidays booked guys   customerservicefail dreadful
4,know painted quite grim picture chances simply stand  surely die
4,easy fall asleep class  hard bed true sober whileyouweresleeping insomnia teamfollowback rocktheretweet
4,candice great british bake pout head ðÿ‘šðÿ»ðÿ™„
4,somewhere hope despair day meetingmyabuserincourt dvsurvivor
4,fought racist girl stayed gavc get kicked call bs
4,summer officially ends today sadness
4,confident never experience successes last 50yrs best hope another bournemouth sad
4,god love springof one dat sunk whole estate paltry bribe single appleâ€“n yet proud ancestry â¤ï¸ðÿ—¿
4,bk 1 top pack midfield stifle flair possess kill entertainers dull reshuffle predictable slow average
4,btw really stay bed day today depression hate lied  fuck liars w
4,got mybrokenfoot running great north run  ca nt wait run months time  mostly dark  ukrunchat
4,soldiers war zones held higher level rules engagement police officers
4,name lord  saviour harambe pray  bless apes across world hear solemn oaths pardon sympathetic hominids
4,know man  assume heated argument penis
4,gbbo us tonight sadly  got date nachos bridgetjonesbaby
4,muscled man huge heart messing brain heart lost confused
4,ravenclaw sadness shouldhavebeenhufflepuff
4,california sissified pages ruling class separation passage dispirit attestative alphanumeric code wyrdljpyu
4,salaams maam  r u maam  may allah protect u sadness  illness  harm  nazrebad aameen stay blessed maam
4,krusty krab  crippling depression
4,heard talk something miss looks weary
4,im thoroughly love w zen jumin dont think id even patience either irl im old weary
4,haikuchallenge haiku crisp autumn air freedom purchased death one mourn
4,groom gloom
4,happy birthday  lost   lost dharmainitiative 12years 22september2004 oceanic815
4,comes syria  get fucking annoyed pessimism  like get full triggered optimism gtfo
4,owned losers twitter sad
4,dreadful  even met catfish still thought 
4,easy ride child cries oh  find mefind  nothing  sullen misty moor
4,hmm somehow twitter feels really depressing  like negative todayi think missed something ðÿ˜•
4,feeling worthless always
4,get embarrassed slightest things fret day hate
4,feel like appendix nt purpose depressed alone lonely broken cry hurt crying life
4,struggle affliction  youarestrong  youarearising 
4,special thanks  keeping us updated  entertained dismal bb season ðÿ’•
4,basically dead skin peel sounds grim literally gets rid much dead skin pores
4,sav tells mom love responds oh
4,often disturbed people find appropriate acceptable funny cute adults find stuff humorous sad
4,erykah badu sedate ðÿ’•
4,add donte moncrief dismal situation blessed
4,watching makes weep tears joy tears sadness gone
4,pfft yeye  sucker bright yellow  red  pink  blues comes coloring backgrounds haaa
4,sav tells mom love responds oh sad
4,man imagine  ultra promoting carnival think u need chairperson serious cause hearing nothing
4,mourn creativity lost
4,kinghis actions really sadden todaythe word may power  still cringe hear
4,ca nt serious man practices religion church campaignin
4,think swallows swifts gone  photo 3 nights ago  seen since sad autumn
4,nt get parents literally nt see unhappy lately
4,sucker pine  wanna rake  wanna pile  sucker pine fallsongs
4,whenever hear concert postponed think dismal ticket sales green day 
4, depression 
4,sure hell helped depression still
4,one sad wtf
4,took melancholy turn point difficulties still happy happy get
4,nothing else could possibly put damper day xrays someone kickinnnnn ass breath ðÿ˜¿
4,thing  either unproductive unhappy  deal videos badly
4,even looks like okay  reality actually worn forlorn
4,thank 4 giving free coffee bringing reusable cup airport 1st time saw one depressing
4,nail half hanging absolutely fucking grim  even acrylic holding ðÿ˜·ðÿ˜·
4,told pine nt want nt
4,ripkara could seen local mall school football games im disheartened
4,new job training much meat eating  oh well also got approved drive lyft  need car day35 sober
4,nt leave sad
4,lauren jauregui makes problem dissapear amazes sadness keeps strong
4,voice miley alicia year longer contestants sad
4,many yeah  thing going cops shooting innocent people sad  backyard  blm
4,positive thoughts gloom cloudy days
4,endless journey figuring nt discouraged nt know yet
4,word happiness would lose meaning balanced sadness
4,come let make em hate ðÿ˜˜make em pout face ðÿ‘¿ðÿ˜©
4,turning  older woman looked sybil somber expression â€œshe ran away cannot blame herâ€
4,im unhappy
4,texans astros shut tonight houston  back normal texans astros sadness losers
4,cum despair
4,may alwayshungry nt sunk low yet   
4,nt think  nt rucksack laptop possession  murky business  note away bed
4,fogo max pessimism bottom  yet   solid pe ratio restaurant let catch 8 level 10 level comes
4,serves gloomy higher wolves village
4,oh see seen many people mourn loss surprised see tweet suppose old sa
